06/11/17;16:14:10.139;INFO;Interface;Command: ExecRobotTask (finish,-1);
06/11/17;18:18:33.173;INFO;Controller;State = Running;
06/11/17;18:18:33.986;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:18:43.513;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>46,1.069,-2.716,-2.302,0;
06/11/17;18:18:43.514;INFO;Controller;State = Ready;
06/11/17;18:18:43.721;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:18:43.721;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:18:43.721;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:18:43.721;INFO;Controller;State = Running;
06/11/17;18:18:44.532;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:18:53.894;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>47,1.457,-2.791,-2.447,0;
06/11/17;18:18:53.895;INFO;Controller;State = Ready;
06/11/17;18:18:54.103;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:18:54.103;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:18:54.103;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:18:54.103;INFO;Controller;State = Running;
06/11/17;18:18:54.913;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:19:04.371;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>48,3.955,-3.406,-2.19 ,0;
06/11/17;18:19:04.371;INFO;Controller;State = Ready;
06/11/17;18:19:04.387;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
06/11/17;18:19:04.387;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:19:04.387;INFO;Controller;Status = Executing: TraceSample;
06/11/17;18:19:04.387;INFO;Controller;State = Running;
06/11/17;18:19:05.130;INFO;Robot Runtime;executing:    TraceSample;
06/11/17;18:19:06.859;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
06/11/17;18:19:06.859;INFO;Controller;State = Ready;
06/11/17;18:19:06.875;INFO;Server;Command: ExecRobotTask (Finish,500000);
06/11/17;18:19:06.875;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:19:06.875;INFO;Controller;Status = Executing: Finish;
06/11/17;18:19:06.875;INFO;Controller;State = Running;
06/11/17;18:19:07.613;INFO;Robot Runtime;executing:    Finish;
06/11/17;18:21:20.483;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/11/17;18:21:20.483;INFO;Controller;State = Ready;
06/11/17;18:38:07.595;INFO;Server;Command: ExecRobotTask (Initialize,500000);
06/11/17;18:38:07.598;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:38:07.598;INFO;Controller;Status = Executing: Initialize;
06/11/17;18:38:07.598;INFO;Controller;State = Running;
06/11/17;18:38:08.345;INFO;Robot Runtime;executing:    Initialize;
06/11/17;18:38:09.609;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/11/17;18:38:09.609;INFO;Controller;State = Ready;
06/11/17;18:38:09.624;INFO;Server;Command: ExecRobotTask (Cooldown,500000);
06/11/17;18:38:09.624;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:38:09.624;INFO;Controller;Status = Executing: Cooldown;
06/11/17;18:38:09.625;INFO;Controller;State = Running;
06/11/17;18:38:10.376;INFO;Robot Runtime;executing:    Cooldown;
06/11/17;18:39:10.067;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/11/17;18:39:10.068;INFO;Controller;State = Ready;
06/11/17;18:39:10.268;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:39:10.268;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:39:10.268;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:39:10.268;INFO;Controller;State = Running;
06/11/17;18:39:11.079;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:39:25.498;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>1,3.535,-0.76 ,-5.21 ,0;
06/11/17;18:39:25.499;INFO;Controller;State = Ready;
06/11/17;18:39:25.702;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:39:25.703;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:39:25.703;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:39:25.703;INFO;Controller;State = Running;
06/11/17;18:39:26.512;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:39:36.051;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>2,2.456,-0.599,-3.661,0;
06/11/17;18:39:36.051;INFO;Controller;State = Ready;
06/11/17;18:39:36.279;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:39:36.279;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:39:36.279;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:39:36.279;INFO;Controller;State = Running;
06/11/17;18:39:37.092;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:39:46.739;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>3,3.454,-1.017,-3.695,0;
06/11/17;18:39:46.739;INFO;Controller;State = Ready;
06/11/17;18:39:46.943;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:39:46.944;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:39:46.944;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:39:46.944;INFO;Controller;State = Running;
06/11/17;18:39:47.762;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:39:57.778;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>4,3.546,-0.645,-3.388,0;
06/11/17;18:39:57.779;INFO;Controller;State = Ready;
06/11/17;18:39:57.979;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:39:57.979;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:39:57.979;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:39:57.979;INFO;Controller;State = Running;
06/11/17;18:39:58.794;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:40:08.635;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>5,2.975,-0.506,-3.543,0;
06/11/17;18:40:08.636;INFO;Controller;State = Ready;
06/11/17;18:40:08.837;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:40:08.837;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:40:08.837;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:40:08.837;INFO;Controller;State = Running;
06/11/17;18:40:09.680;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:40:19.482;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>6,1.424,-0.859,-4.622,0;
06/11/17;18:40:19.483;INFO;Controller;State = Ready;
06/11/17;18:40:19.684;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:40:19.684;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:40:19.684;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:40:19.684;INFO;Controller;State = Running;
06/11/17;18:40:20.500;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:40:30.345;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>7,1.751,-0.936,-4.349,0;
06/11/17;18:40:30.345;INFO;Controller;State = Ready;
06/11/17;18:40:30.553;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:40:30.553;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:40:30.553;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:40:30.553;INFO;Controller;State = Running;
06/11/17;18:40:31.367;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:40:41.168;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>8,2.629,-1.055,-4.464,0;
06/11/17;18:40:41.169;INFO;Controller;State = Ready;
06/11/17;18:40:41.376;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:40:41.377;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:40:41.377;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:40:41.377;INFO;Controller;State = Running;
06/11/17;18:40:42.189;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:40:51.774;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>9,3.587,-0.994,-3.819,0;
06/11/17;18:40:51.775;INFO;Controller;State = Ready;
06/11/17;18:40:52.003;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:40:52.003;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:40:52.004;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:40:52.004;INFO;Controller;State = Running;
06/11/17;18:40:52.813;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:41:02.851;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>10,4.213,-1.254,-3.27 ,0;
06/11/17;18:41:02.852;INFO;Controller;State = Ready;
06/11/17;18:41:03.054;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:41:03.054;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:41:03.054;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:41:03.054;INFO;Controller;State = Running;
06/11/17;18:41:03.894;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:41:13.926;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>11,4.686,-1.457,-3.677,0;
06/11/17;18:41:13.926;INFO;Controller;State = Ready;
06/11/17;18:41:14.126;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:41:14.127;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:41:14.127;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:41:14.127;INFO;Controller;State = Running;
06/11/17;18:41:14.938;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:41:24.512;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>12,4.644,-0.277,-4.619,0;
06/11/17;18:41:24.512;INFO;Controller;State = Ready;
06/11/17;18:41:24.743;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:41:24.743;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:41:24.743;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:41:24.744;INFO;Controller;State = Running;
06/11/17;18:41:25.554;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:41:35.061;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>13,3.696,-0.181,-4.219,0;
06/11/17;18:41:35.061;INFO;Controller;State = Ready;
06/11/17;18:41:35.261;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:41:35.261;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:41:35.261;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:41:35.261;INFO;Controller;State = Running;
06/11/17;18:41:36.081;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:41:45.614;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>14,2.609,-0.058,-4.042,0;
06/11/17;18:41:45.614;INFO;Controller;State = Ready;
06/11/17;18:41:45.823;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:41:45.823;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:41:45.823;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:41:45.823;INFO;Controller;State = Running;
06/11/17;18:41:46.633;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:41:56.153;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>15,2.706,-0.31 ,-4.256,0;
06/11/17;18:41:56.153;INFO;Controller;State = Ready;
06/11/17;18:41:56.358;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:41:56.358;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:41:56.358;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:41:56.358;INFO;Controller;State = Running;
06/11/17;18:41:57.194;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:42:06.964;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>16,1.339,-0.691,-3.774,0;
06/11/17;18:42:06.965;INFO;Controller;State = Ready;
06/11/17;18:42:07.167;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:42:07.167;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:42:07.167;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:42:07.167;INFO;Controller;State = Running;
06/11/17;18:42:07.981;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:42:17.784;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>17,2.331,-1.535,-2.784,0;
06/11/17;18:42:17.785;INFO;Controller;State = Ready;
06/11/17;18:42:17.988;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:42:17.988;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:42:17.988;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:42:17.988;INFO;Controller;State = Running;
06/11/17;18:42:18.801;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:42:28.440;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>18,2.41 ,-1.981,-2.002,0;
06/11/17;18:42:28.440;INFO;Controller;State = Ready;
06/11/17;18:42:28.642;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:42:28.643;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:42:28.643;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:42:28.643;INFO;Controller;State = Running;
06/11/17;18:42:29.463;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:42:39.422;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>19,2.605,-2.201,-2.313,0;
06/11/17;18:42:39.422;INFO;Controller;State = Ready;
06/11/17;18:42:39.624;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:42:39.624;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:42:39.624;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:42:39.624;INFO;Controller;State = Running;
06/11/17;18:42:40.438;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:42:50.486;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>20,2.678,-2.204,-2.46 ,0;
06/11/17;18:42:50.486;INFO;Controller;State = Ready;
06/11/17;18:42:50.684;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:42:50.684;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:42:50.684;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:42:50.684;INFO;Controller;State = Running;
06/11/17;18:42:51.503;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:43:01.145;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>21,2.48 ,-2.121,-2.294,0;
06/11/17;18:43:01.146;INFO;Controller;State = Ready;
06/11/17;18:43:01.352;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:43:01.352;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:43:01.352;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:43:01.352;INFO;Controller;State = Running;
06/11/17;18:43:02.170;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:43:12.132;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>22,2.301,-1.202,-3.421,0;
06/11/17;18:43:12.132;INFO;Controller;State = Ready;
06/11/17;18:43:12.338;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:43:12.338;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:43:12.338;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:43:12.338;INFO;Controller;State = Running;
06/11/17;18:43:13.150;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:43:23.186;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>23,2.401,-1.094,-3.221,0;
06/11/17;18:43:23.186;INFO;Controller;State = Ready;
06/11/17;18:43:23.397;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:43:23.397;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:43:23.397;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:43:23.397;INFO;Controller;State = Running;
06/11/17;18:43:24.210;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:43:34.242;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>24,1.581,-1.384,-2.811,0;
06/11/17;18:43:34.242;INFO;Controller;State = Ready;
06/11/17;18:43:34.470;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:43:34.471;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:43:34.471;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:43:34.471;INFO;Controller;State = Running;
06/11/17;18:43:35.283;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:43:45.330;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>25,1.107,-1.917,-3.415,0;
06/11/17;18:43:45.331;INFO;Controller;State = Ready;
06/11/17;18:43:45.535;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:43:45.535;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:43:45.535;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:43:45.535;INFO;Controller;State = Running;
06/11/17;18:43:46.372;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:43:56.401;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>26,1.19 ,-2.282,-2.758,0;
06/11/17;18:43:56.401;INFO;Controller;State = Ready;
06/11/17;18:43:56.612;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:43:56.612;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:43:56.612;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:43:56.612;INFO;Controller;State = Running;
06/11/17;18:43:57.424;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:44:07.495;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>27,1.916,-2.393,-2.93 ,0;
06/11/17;18:44:07.496;INFO;Controller;State = Ready;
06/11/17;18:44:07.701;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:44:07.701;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:44:07.701;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:44:07.701;INFO;Controller;State = Running;
06/11/17;18:44:08.514;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:44:18.555;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>28,2.557,-2.715,-3.098,0;
06/11/17;18:44:18.556;INFO;Controller;State = Ready;
06/11/17;18:44:18.759;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:44:18.759;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:44:18.759;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:44:18.759;INFO;Controller;State = Running;
06/11/17;18:44:19.574;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:44:29.253;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>29,2.842,-2.581,-3.485,0;
06/11/17;18:44:29.254;INFO;Controller;State = Ready;
06/11/17;18:44:29.460;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:44:29.460;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:44:29.460;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:44:29.460;INFO;Controller;State = Running;
06/11/17;18:44:30.274;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:44:40.251;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>30,3.201,-2.981,-3.12 ,0;
06/11/17;18:44:40.252;INFO;Controller;State = Ready;
06/11/17;18:44:40.463;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:44:40.463;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:44:40.463;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:44:40.463;INFO;Controller;State = Running;
06/11/17;18:44:41.277;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:44:50.908;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>31,3.205,-2.185,-2.841,0;
06/11/17;18:44:50.908;INFO;Controller;State = Ready;
06/11/17;18:44:51.114;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:44:51.114;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:44:51.114;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:44:51.114;INFO;Controller;State = Running;
06/11/17;18:44:51.926;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:45:01.882;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>32,2.888,-1.501,-3.013,0;
06/11/17;18:45:01.882;INFO;Controller;State = Ready;
06/11/17;18:45:02.092;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:45:02.092;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:45:02.092;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:45:02.092;INFO;Controller;State = Running;
06/11/17;18:45:02.907;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:45:12.704;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>33,3.732,-3.061,-2.066,0;
06/11/17;18:45:12.704;INFO;Controller;State = Ready;
06/11/17;18:45:12.938;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:45:12.938;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:45:12.938;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:45:12.938;INFO;Controller;State = Running;
06/11/17;18:45:13.749;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:45:23.363;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>34,3.52 ,-2.739,-3.436,0;
06/11/17;18:45:23.363;INFO;Controller;State = Ready;
06/11/17;18:45:23.566;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:45:23.566;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:45:23.566;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:45:23.566;INFO;Controller;State = Running;
06/11/17;18:45:24.383;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:45:33.956;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>35,3.243,-2.664,-2.154,0;
06/11/17;18:45:35.477;INFO;Controller;State = Ready;
06/11/17;18:45:35.675;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:45:35.675;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:45:35.675;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:45:35.675;INFO;Controller;State = Running;
06/11/17;18:45:36.496;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:45:46.427;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>36,2.018,-2.821,-3.278,0;
06/11/17;18:45:46.428;INFO;Controller;State = Ready;
06/11/17;18:45:46.660;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:45:46.661;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:45:46.661;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:45:46.661;INFO;Controller;State = Running;
06/11/17;18:45:47.472;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:45:57.082;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>37,2.947,-2.883,-1.817,0;
06/11/17;18:45:57.083;INFO;Controller;State = Ready;
06/11/17;18:45:57.287;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:45:57.287;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:45:57.287;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:45:57.287;INFO;Controller;State = Running;
06/11/17;18:45:58.105;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:46:08.040;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>38,3.973,-3.558,-5.032,0;
06/11/17;18:46:08.041;INFO;Controller;State = Ready;
06/11/17;18:46:08.251;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:46:08.252;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:46:08.252;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:46:08.252;INFO;Controller;State = Running;
06/11/17;18:46:09.067;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:46:18.839;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>39,4.164,-2.926,-4.528,0;
06/11/17;18:46:18.840;INFO;Controller;State = Ready;
06/11/17;18:46:19.051;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:46:19.051;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:46:19.051;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:46:19.051;INFO;Controller;State = Running;
06/11/17;18:46:19.865;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:46:29.667;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>40,4.167,-2.669,-4.722,0;
06/11/17;18:46:29.668;INFO;Controller;State = Ready;
06/11/17;18:46:29.868;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:46:29.868;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:46:29.868;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:46:29.868;INFO;Controller;State = Running;
06/11/17;18:46:30.684;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:46:40.475;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>41,3.283,-2.001,-3.961,0;
06/11/17;18:46:40.475;INFO;Controller;State = Ready;
06/11/17;18:46:40.673;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/11/17;18:46:40.673;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/11/17;18:46:40.674;INFO;Controller;Status = Executing: MT_loadCheck;
06/11/17;18:46:40.674;INFO;Controller;State = Running;
06/11/17;18:46:41.493;INFO;Robot Runtime;executing:    MT_loadCheck;
06/11/17;18:46:51.129;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>42,3.017,-2.071,-3.96 ,0;
06/11/17;18:46:51.130;INFO;Controller;State = Ready;
