14/08/17;16:11:09.919;INFO;Interface;Command: ExecRobotTask (finish,-1);
14/08/17;16:22:40.584;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>41,-0.171,0.455,-2.572,0;
14/08/17;16:22:40.584;INFO;Controller;State = Ready;
14/08/17;16:22:40.785;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
14/08/17;16:22:40.785;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:22:40.785;INFO;Controller;Status = Executing: MT_loadCheck;
14/08/17;16:22:40.785;INFO;Controller;State = Running;
14/08/17;16:22:40.918;INFO;Robot Runtime;executing:    MT_loadCheck;
14/08/17;16:22:50.496;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>42,-0.231,0.208,-2.258,0;
14/08/17;16:22:50.497;INFO;Controller;State = Ready;
14/08/17;16:22:50.700;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
14/08/17;16:22:50.700;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:22:50.700;INFO;Controller;Status = Executing: MT_loadCheck;
14/08/17;16:22:50.700;INFO;Controller;State = Running;
14/08/17;16:22:50.858;INFO;Robot Runtime;executing:    MT_loadCheck;
14/08/17;16:23:00.371;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>43,-0.632,-0.282,-1.503,0;
14/08/17;16:23:00.372;INFO;Controller;State = Ready;
14/08/17;16:23:00.573;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
14/08/17;16:23:00.573;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:23:00.573;INFO;Controller;Status = Executing: MT_loadCheck;
14/08/17;16:23:00.573;INFO;Controller;State = Running;
14/08/17;16:23:00.708;INFO;Robot Runtime;executing:    MT_loadCheck;
14/08/17;16:23:10.260;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>44,-0.848,-1.582,-1.183,0;
14/08/17;16:23:10.260;INFO;Controller;State = Ready;
14/08/17;16:23:10.465;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
14/08/17;16:23:10.465;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:23:10.465;INFO;Controller;Status = Executing: MT_loadCheck;
14/08/17;16:23:10.465;INFO;Controller;State = Running;
14/08/17;16:23:10.598;INFO;Robot Runtime;executing:    MT_loadCheck;
14/08/17;16:23:19.969;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>45,-0.75 ,-2.222,-0.41 ,0;
14/08/17;16:23:19.970;INFO;Controller;State = Ready;
14/08/17;16:23:20.176;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
14/08/17;16:23:20.176;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:23:20.176;INFO;Controller;Status = Executing: MT_loadCheck;
14/08/17;16:23:20.176;INFO;Controller;State = Running;
14/08/17;16:23:20.337;INFO;Robot Runtime;executing:    MT_loadCheck;
14/08/17;16:23:29.620;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>46,0.313,-2.657,-0.823,0;
14/08/17;16:23:29.621;INFO;Controller;State = Ready;
14/08/17;16:23:29.828;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
14/08/17;16:23:29.828;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:23:29.828;INFO;Controller;Status = Executing: MT_loadCheck;
14/08/17;16:23:29.828;INFO;Controller;State = Running;
14/08/17;16:23:29.961;INFO;Robot Runtime;executing:    MT_loadCheck;
14/08/17;16:23:39.664;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>47,1.781,-2.514,-1.104,0;
14/08/17;16:23:39.664;INFO;Controller;State = Ready;
14/08/17;16:23:39.858;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
14/08/17;16:23:39.858;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:23:39.858;INFO;Controller;Status = Executing: MT_loadCheck;
14/08/17;16:23:39.859;INFO;Controller;State = Running;
14/08/17;16:23:39.993;INFO;Robot Runtime;executing:    MT_loadCheck;
14/08/17;16:23:49.581;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>48,3.481,-2.115,-1.714,0;
14/08/17;16:23:49.581;INFO;Controller;State = Ready;
14/08/17;16:23:49.597;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
14/08/17;16:23:49.597;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:23:49.597;INFO;Controller;Status = Executing: TraceSample;
14/08/17;16:23:49.597;INFO;Controller;State = Running;
14/08/17;16:23:49.666;INFO;Robot Runtime;executing:    TraceSample;
14/08/17;16:23:51.665;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
14/08/17;16:23:51.666;INFO;Controller;State = Ready;
14/08/17;16:23:51.684;INFO;Server;Command: ExecRobotTask (Finish,500000);
14/08/17;16:23:51.684;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:23:51.685;INFO;Controller;Status = Executing: Finish;
14/08/17;16:23:51.685;INFO;Controller;State = Running;
14/08/17;16:23:51.751;INFO;Robot Runtime;executing:    Finish;
14/08/17;16:25:58.534;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:25:58.535;INFO;Controller;State = Ready;
14/08/17;16:30:35.998;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:30:36.000;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:30:36.001;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:30:36.001;INFO;Controller;State = Running;
14/08/17;16:30:36.065;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:30:37.357;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:30:37.357;INFO;Controller;State = Ready;
14/08/17;16:30:37.378;INFO;Server;Command: ExecRobotTask (LatchRobGov,500000);
14/08/17;16:30:37.378;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:30:37.378;INFO;Controller;Status = Executing: LatchRobGov;
14/08/17;16:30:37.379;INFO;Controller;State = Running;
14/08/17;16:30:37.448;INFO;Robot Runtime;executing:    LatchRobGov;
14/08/17;16:30:39.624;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:30:39.625;INFO;Controller;State = Ready;
14/08/17;16:30:39.633;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
14/08/17;16:30:39.633;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:30:39.633;INFO;Controller;Status = Executing: TraceSample;
14/08/17;16:30:39.634;INFO;Controller;State = Running;
14/08/17;16:30:39.697;INFO;Robot Runtime;executing:    TraceSample;
14/08/17;16:30:43.440;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
14/08/17;16:30:43.440;INFO;Controller;State = Ready;
14/08/17;16:30:43.448;INFO;Server;Command: ExecRobotTask (CoolDown,500000);
14/08/17;16:30:43.448;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:30:43.449;INFO;Controller;Status = Executing: CoolDown;
14/08/17;16:30:43.449;INFO;Controller;State = Running;
14/08/17;16:30:43.537;INFO;Robot Runtime;executing:    CoolDown;
14/08/17;16:32:14.443;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:32:14.444;INFO;Controller;State = Ready;
14/08/17;16:32:14.648;INFO;Server;Command: ExecRobotTask (Load,500000);
14/08/17;16:32:14.649;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:32:14.649;INFO;Controller;Status = Executing: Load;
14/08/17;16:32:14.649;INFO;Controller;State = Running;
14/08/17;16:32:14.750;INFO;Robot Runtime;executing:    Load;
14/08/17;16:32:33.307;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
14/08/17;16:32:33.308;INFO;Controller;State = Ready;
14/08/17;16:32:33.316;INFO;Server;Command: ExecRobotTask (Mount,500000);
14/08/17;16:32:33.316;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:32:33.316;INFO;Controller;Status = Executing: Mount;
14/08/17;16:32:33.316;INFO;Controller;State = Running;
14/08/17;16:32:33.417;INFO;Robot Runtime;executing:    Mount;
14/08/17;16:35:49.891;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
14/08/17;16:35:49.891;INFO;Controller;State = Ready;
14/08/17;16:35:49.903;INFO;Server;Command: ExecRobotTask (Park,500000);
14/08/17;16:35:49.904;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:35:49.904;INFO;Controller;Status = Executing: Park;
14/08/17;16:35:49.904;INFO;Controller;State = Running;
14/08/17;16:35:49.979;INFO;Robot Runtime;executing:    Park;
14/08/17;16:36:00.124;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:36:00.124;INFO;Controller;State = Ready;
14/08/17;16:36:00.129;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
14/08/17;16:36:00.129;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:36:00.129;INFO;Controller;Status = Executing: UnlatchRobGov;
14/08/17;16:36:00.130;INFO;Controller;State = Running;
14/08/17;16:36:00.228;INFO;Robot Runtime;executing:    UnlatchRobGov;
14/08/17;16:36:00.677;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:36:00.678;INFO;Controller;State = Ready;
14/08/17;16:36:00.876;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:36:00.876;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:36:00.876;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:36:00.876;INFO;Controller;State = Running;
14/08/17;16:36:00.946;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:36:01.090;INFO;Robot Runtime;Robot power is on manual;
14/08/17;16:36:01.495;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Robot power is on manual;
14/08/17;16:36:01.495;INFO;Controller;State = Ready;
14/08/17;16:36:01.501;INFO;Server;Command: ExecRobotTask (ShutDewarLids,500000);
14/08/17;16:36:01.501;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:36:01.501;INFO;Controller;Status = Executing: ShutDewarLids;
14/08/17;16:36:01.501;INFO;Controller;State = Running;
14/08/17;16:36:01.567;INFO;Robot Runtime;executing:    ShutDewarLids;
14/08/17;16:36:02.039;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:36:02.039;INFO;Controller;State = Ready;
14/08/17;16:38:30.549;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:38:30.551;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:38:30.551;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:38:30.551;INFO;Controller;State = Running;
14/08/17;16:38:30.613;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:38:30.658;INFO;Robot Runtime;Robot power is on manual;
14/08/17;16:38:31.140;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Robot power is on manual;
14/08/17;16:38:31.140;INFO;Controller;State = Ready;
14/08/17;16:38:31.171;INFO;Server;Command: ExecRobotTask (ShutDewarLids,500000);
14/08/17;16:38:31.172;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:38:31.172;INFO;Controller;Status = Executing: ShutDewarLids;
14/08/17;16:38:31.172;INFO;Controller;State = Running;
14/08/17;16:38:31.235;INFO;Robot Runtime;executing:    ShutDewarLids;
14/08/17;16:38:31.683;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:38:31.683;INFO;Controller;State = Ready;
14/08/17;16:38:48.000;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:38:48.001;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:38:48.001;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:38:48.001;INFO;Controller;State = Running;
14/08/17;16:38:48.070;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:38:49.114;INFO;Robot Runtime;Failed to turn on robot power;
14/08/17;16:38:49.364;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Failed to turn on robot power;
14/08/17;16:38:49.364;INFO;Controller;State = Ready;
14/08/17;16:38:49.381;INFO;Server;Command: ExecRobotTask (ShutDewarLids,500000);
14/08/17;16:38:49.381;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:38:49.381;INFO;Controller;Status = Executing: ShutDewarLids;
14/08/17;16:38:49.381;INFO;Controller;State = Running;
14/08/17;16:38:49.447;INFO;Robot Runtime;executing:    ShutDewarLids;
14/08/17;16:38:49.693;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:38:49.694;INFO;Controller;State = Ready;
14/08/17;16:38:56.120;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:38:56.121;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:38:56.121;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:38:56.121;INFO;Controller;State = Running;
14/08/17;16:38:56.181;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:38:56.316;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:38:56.316;INFO;Controller;State = Ready;
14/08/17;16:38:56.336;INFO;Server;Command: ExecRobotTask (LatchRobGov,500000);
14/08/17;16:38:56.336;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:38:56.336;INFO;Controller;Status = Executing: LatchRobGov;
14/08/17;16:38:56.336;INFO;Controller;State = Running;
14/08/17;16:38:56.407;INFO;Robot Runtime;executing:    LatchRobGov;
14/08/17;16:38:57.514;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:38:57.514;INFO;Controller;State = Ready;
14/08/17;16:38:57.527;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
14/08/17;16:38:57.527;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:38:57.527;INFO;Controller;Status = Executing: TraceSample;
14/08/17;16:38:57.527;INFO;Controller;State = Running;
14/08/17;16:38:57.590;INFO;Robot Runtime;executing:    TraceSample;
14/08/17;16:39:05.632;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
14/08/17;16:39:05.632;INFO;Controller;State = Ready;
14/08/17;16:39:05.646;INFO;Server;Command: ExecRobotTask (CoolDown,500000);
14/08/17;16:39:05.646;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:39:05.646;INFO;Controller;Status = Executing: CoolDown;
14/08/17;16:39:05.646;INFO;Controller;State = Running;
14/08/17;16:39:05.735;INFO;Robot Runtime;executing:    CoolDown;
14/08/17;16:39:06.174;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:39:06.174;INFO;Controller;State = Ready;
14/08/17;16:39:06.398;INFO;Server;Command: ExecRobotTask (Load,500000);
14/08/17;16:39:06.398;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:39:06.398;INFO;Controller;Status = Executing: Load;
14/08/17;16:39:06.398;INFO;Controller;State = Running;
14/08/17;16:39:06.474;INFO;Robot Runtime;executing:    Load;
14/08/17;16:39:25.867;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
14/08/17;16:39:25.867;INFO;Controller;State = Ready;
14/08/17;16:39:25.879;INFO;Server;Command: ExecRobotTask (Park,500000);
14/08/17;16:39:25.879;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:39:25.879;INFO;Controller;Status = Executing: Park;
14/08/17;16:39:25.879;INFO;Controller;State = Running;
14/08/17;16:39:25.944;INFO;Robot Runtime;executing:    Park;
14/08/17;16:39:36.264;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:39:36.264;INFO;Controller;State = Ready;
14/08/17;16:39:36.277;INFO;Server;Command: ExecRobotTask (ShutDewarLids,500000);
14/08/17;16:39:36.278;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:39:36.278;INFO;Controller;Status = Executing: ShutDewarLids;
14/08/17;16:39:36.278;INFO;Controller;State = Running;
14/08/17;16:39:36.340;INFO;Robot Runtime;executing:    ShutDewarLids;
14/08/17;16:39:36.810;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:39:36.810;INFO;Controller;State = Ready;
14/08/17;16:42:05.658;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:42:05.658;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:42:05.658;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:42:05.658;INFO;Controller;State = Running;
14/08/17;16:42:05.721;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:42:05.864;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:42:05.864;INFO;Controller;State = Ready;
14/08/17;16:42:05.901;INFO;Server;Command: ExecRobotTask (LatchRobGov,500000);
14/08/17;16:42:05.901;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:42:05.901;INFO;Controller;Status = Executing: LatchRobGov;
14/08/17;16:42:05.901;INFO;Controller;State = Running;
14/08/17;16:42:05.967;INFO;Robot Runtime;executing:    LatchRobGov;
14/08/17;16:42:06.173;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:42:06.173;INFO;Controller;State = Ready;
14/08/17;16:42:06.180;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
14/08/17;16:42:06.181;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:42:06.181;INFO;Controller;Status = Executing: TraceSample;
14/08/17;16:42:06.181;INFO;Controller;State = Running;
14/08/17;16:42:06.242;INFO;Robot Runtime;executing:    TraceSample;
14/08/17;16:42:14.295;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
14/08/17;16:42:14.295;INFO;Controller;State = Ready;
14/08/17;16:42:14.310;INFO;Server;Command: ExecRobotTask (CoolDown,500000);
14/08/17;16:42:14.310;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:42:14.310;INFO;Controller;Status = Executing: CoolDown;
14/08/17;16:42:14.310;INFO;Controller;State = Running;
14/08/17;16:42:14.375;INFO;Robot Runtime;executing:    CoolDown;
14/08/17;16:42:14.843;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:42:14.843;INFO;Controller;State = Ready;
14/08/17;16:42:15.046;INFO;Server;Command: ExecRobotTask (Load,500000);
14/08/17;16:42:15.047;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:42:15.047;INFO;Controller;Status = Executing: Load;
14/08/17;16:42:15.047;INFO;Controller;State = Running;
14/08/17;16:42:15.127;INFO;Robot Runtime;executing:    Load;
14/08/17;16:42:25.171;INFO;Robot Runtime;Failed to open Port Lid;
14/08/17;16:42:25.610;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Open Port Lid TimeOut;
14/08/17;16:42:25.610;INFO;Controller;State = Ready;
14/08/17;16:42:25.615;INFO;Server;Command: ExecRobotTask (ShutDewarLids,500000);
14/08/17;16:42:25.615;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:42:25.615;INFO;Controller;Status = Executing: ShutDewarLids;
14/08/17;16:42:25.615;INFO;Controller;State = Running;
14/08/17;16:42:25.677;INFO;Robot Runtime;executing:    ShutDewarLids;
14/08/17;16:42:26.168;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:42:26.168;INFO;Controller;State = Ready;
14/08/17;16:42:47.148;INFO;Interface;Command: ExecRobotTask (finish,-1);
14/08/17;16:42:47.149;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:42:47.149;INFO;Controller;Status = Executing: finish;
14/08/17;16:42:47.149;INFO;Controller;State = Running;
14/08/17;16:42:47.219;INFO;Robot Runtime;executing:    finish;
14/08/17;16:45:14.689;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:45:14.690;INFO;Controller;State = Ready;
14/08/17;16:46:31.916;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:46:31.918;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:46:31.918;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:46:31.918;INFO;Controller;State = Running;
14/08/17;16:46:31.985;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:46:33.300;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:46:33.300;INFO;Controller;State = Ready;
14/08/17;16:46:33.325;INFO;Server;Command: ExecRobotTask (LatchRobGov,500000);
14/08/17;16:46:33.325;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:46:33.325;INFO;Controller;Status = Executing: LatchRobGov;
14/08/17;16:46:33.325;INFO;Controller;State = Running;
14/08/17;16:46:33.399;INFO;Robot Runtime;executing:    LatchRobGov;
14/08/17;16:46:36.818;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:46:36.818;INFO;Controller;State = Ready;
14/08/17;16:46:36.826;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
14/08/17;16:46:36.826;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:46:36.826;INFO;Controller;Status = Executing: TraceSample;
14/08/17;16:46:36.826;INFO;Controller;State = Running;
14/08/17;16:46:36.887;INFO;Robot Runtime;executing:    TraceSample;
14/08/17;16:46:38.484;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
14/08/17;16:46:38.485;INFO;Controller;State = Ready;
14/08/17;16:46:38.494;INFO;Server;Command: ExecRobotTask (CoolDown,500000);
14/08/17;16:46:38.494;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:46:38.494;INFO;Controller;Status = Executing: CoolDown;
14/08/17;16:46:38.494;INFO;Controller;State = Running;
14/08/17;16:46:38.583;INFO;Robot Runtime;executing:    CoolDown;
14/08/17;16:47:50.747;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:47:50.747;INFO;Controller;State = Ready;
14/08/17;16:47:50.939;INFO;Server;Command: ExecRobotTask (Load,500000);
14/08/17;16:47:50.940;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:47:50.940;INFO;Controller;Status = Executing: Load;
14/08/17;16:47:50.940;INFO;Controller;State = Running;
14/08/17;16:47:51.020;INFO;Robot Runtime;executing:    Load;
14/08/17;16:48:12.618;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
14/08/17;16:48:12.618;INFO;Controller;State = Ready;
14/08/17;16:48:12.624;INFO;Server;Command: ExecRobotTask (Mount,500000);
14/08/17;16:48:12.624;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:12.624;INFO;Controller;Status = Executing: Mount;
14/08/17;16:48:12.624;INFO;Controller;State = Running;
14/08/17;16:48:12.698;INFO;Robot Runtime;executing:    Mount;
14/08/17;16:48:35.233;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
14/08/17;16:48:35.234;INFO;Controller;State = Ready;
14/08/17;16:48:35.244;INFO;Server;Command: ExecRobotTask (Park,500000);
14/08/17;16:48:35.244;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:35.244;INFO;Controller;Status = Executing: Park;
14/08/17;16:48:35.244;INFO;Controller;State = Running;
14/08/17;16:48:35.313;INFO;Robot Runtime;executing:    Park;
14/08/17;16:48:45.364;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:48:45.365;INFO;Controller;State = Ready;
14/08/17;16:48:45.369;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
14/08/17;16:48:45.369;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:45.370;INFO;Controller;Status = Executing: UnlatchRobGov;
14/08/17;16:48:45.370;INFO;Controller;State = Running;
14/08/17;16:48:45.438;INFO;Robot Runtime;executing:    UnlatchRobGov;
14/08/17;16:48:45.754;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:48:45.754;INFO;Controller;State = Ready;
14/08/17;16:48:45.948;INFO;Server;Command: ExecRobotTask (Initialize,500000);
14/08/17;16:48:45.948;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:45.948;INFO;Controller;Status = Executing: Initialize;
14/08/17;16:48:45.948;INFO;Controller;State = Running;
14/08/17;16:48:46.022;INFO;Robot Runtime;executing:    Initialize;
14/08/17;16:48:46.475;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:48:46.475;INFO;Controller;State = Ready;
14/08/17;16:48:46.481;INFO;Server;Command: ExecRobotTask (LatchRobGov,500000);
14/08/17;16:48:46.481;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:46.481;INFO;Controller;Status = Executing: LatchRobGov;
14/08/17;16:48:46.481;INFO;Controller;State = Running;
14/08/17;16:48:46.594;INFO;Robot Runtime;executing:    LatchRobGov;
14/08/17;16:48:47.029;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:48:47.029;INFO;Controller;State = Ready;
14/08/17;16:48:47.035;INFO;Server;Command: ExecRobotTask (CoolDown,500000);
14/08/17;16:48:47.035;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:47.035;INFO;Controller;Status = Executing: CoolDown;
14/08/17;16:48:47.036;INFO;Controller;State = Running;
14/08/17;16:48:47.100;INFO;Robot Runtime;executing:    CoolDown;
14/08/17;16:48:47.578;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
14/08/17;16:48:47.578;INFO;Controller;State = Ready;
14/08/17;16:48:47.589;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
14/08/17;16:48:47.590;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:47.590;INFO;Controller;Status = Executing: TraceSample;
14/08/17;16:48:47.590;INFO;Controller;State = Running;
14/08/17;16:48:47.677;INFO;Robot Runtime;executing:    TraceSample;
14/08/17;16:48:55.726;INFO;Controller;Activity ExecRobotTask ended. Return value: Done True/False/False;
14/08/17;16:48:55.727;INFO;Controller;State = Ready;
14/08/17;16:48:55.740;INFO;Server;Command: ExecRobotTask (Unmount,500000);
14/08/17;16:48:55.741;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:48:55.741;INFO;Controller;Status = Executing: Unmount;
14/08/17;16:48:55.741;INFO;Controller;State = Running;
14/08/17;16:48:55.837;INFO;Robot Runtime;executing:    Unmount;
14/08/17;16:54:32.835;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/True/False;
14/08/17;16:54:32.836;INFO;Controller;State = Ready;
14/08/17;16:54:32.848;INFO;Server;Command: ExecRobotTask (Unload,500000);
14/08/17;16:54:32.849;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:54:32.849;INFO;Controller;Status = Executing: Unload;
14/08/17;16:54:32.849;INFO;Controller;State = Running;
14/08/17;16:54:32.937;INFO;Robot Runtime;executing:    Unload;
14/08/17;16:55:05.998;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
14/08/17;16:55:05.998;INFO;Controller;State = Ready;
14/08/17;16:55:06.229;INFO;Server;Command: ExecRobotTask (Load,500000);
14/08/17;16:55:06.230;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
14/08/17;16:55:06.230;INFO;Controller;Status = Executing: Load;
14/08/17;16:55:06.230;INFO;Controller;State = Running;
