06/01/20;09:28:28.792;INFO;Interface;Command: ExecRobotTask (checktoolconfig,-1);
06/01/20;09:39:31.540;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:39:31.540;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:39:31.540;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:39:31.540;INFO;Controller;State = Running;
06/01/20;09:39:31.707;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:39:40.272;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>41,-0.448,-0.932,-2.283,0;
06/01/20;09:39:40.272;INFO;Controller;State = Ready;
06/01/20;09:39:40.478;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:39:40.478;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:39:40.478;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:39:40.478;INFO;Controller;State = Running;
06/01/20;09:39:40.620;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:39:49.215;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>42,-0.778,0.386,-2.056,0;
06/01/20;09:39:49.215;INFO;Controller;State = Ready;
06/01/20;09:39:49.419;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:39:49.419;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:39:49.419;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:39:49.419;INFO;Controller;State = Running;
06/01/20;09:39:49.561;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:39:58.172;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>43,-0.663,0.681,-1.282,0;
06/01/20;09:39:58.172;INFO;Controller;State = Ready;
06/01/20;09:39:58.377;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:39:58.377;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:39:58.378;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:39:58.378;INFO;Controller;State = Running;
06/01/20;09:39:58.520;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:40:07.117;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>44,-1.219,0.34 ,-2.044,0;
06/01/20;09:40:07.117;INFO;Controller;State = Ready;
06/01/20;09:40:07.319;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:40:07.319;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:40:07.319;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:40:07.319;INFO;Controller;State = Running;
06/01/20;09:40:07.459;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:40:16.067;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>45,-1.669,0.499,-1.767,0;
06/01/20;09:40:16.067;INFO;Controller;State = Ready;
06/01/20;09:40:16.272;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:40:16.273;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:40:16.273;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:40:16.273;INFO;Controller;State = Running;
06/01/20;09:40:16.440;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:40:24.851;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>46,-2.616,0.488,-2.219,0;
06/01/20;09:40:24.851;INFO;Controller;State = Ready;
06/01/20;09:40:25.054;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:40:25.054;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:40:25.054;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:40:25.054;INFO;Controller;State = Running;
06/01/20;09:40:25.196;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:40:33.726;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>47,-3.022,-0.609,-1.85 ,0;
06/01/20;09:40:33.727;INFO;Controller;State = Ready;
06/01/20;09:40:33.927;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:40:33.928;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:40:33.928;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:40:33.928;INFO;Controller;State = Running;
06/01/20;09:40:34.067;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:40:42.681;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>48,-0.994,-0.842,-2.128,0;
06/01/20;09:40:42.681;INFO;Controller;State = Ready;
06/01/20;09:40:42.697;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
06/01/20;09:40:42.697;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:40:42.697;INFO;Controller;Status = Executing: TraceSample;
06/01/20;09:40:42.697;INFO;Controller;State = Running;
06/01/20;09:40:42.784;INFO;Robot Runtime;executing:    TraceSample;
06/01/20;09:40:44.115;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
06/01/20;09:40:44.115;INFO;Controller;State = Ready;
06/01/20;09:40:44.126;INFO;Server;Command: ExecRobotTask (Finish,500000);
06/01/20;09:40:44.126;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:40:44.126;INFO;Controller;Status = Executing: Finish;
06/01/20;09:40:44.126;INFO;Controller;State = Running;
06/01/20;09:40:44.195;INFO;Robot Runtime;executing:    Finish;
06/01/20;09:43:19.477;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:43:19.477;INFO;Controller;State = Ready;
06/01/20;09:43:59.273;INFO;Server;Command: ExecRobotTask (Initialize,500000);
06/01/20;09:43:59.274;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:43:59.274;INFO;Controller;Status = Executing: Initialize;
06/01/20;09:43:59.274;INFO;Controller;State = Running;
06/01/20;09:43:59.345;INFO;Robot Runtime;executing:    Initialize;
06/01/20;09:44:00.584;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:44:00.584;INFO;Controller;State = Ready;
06/01/20;09:44:00.601;INFO;Server;Command: ExecRobotTask (Cooldown,500000);
06/01/20;09:44:00.602;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:44:00.602;INFO;Controller;Status = Executing: Cooldown;
06/01/20;09:44:00.602;INFO;Controller;State = Running;
06/01/20;09:44:00.669;INFO;Robot Runtime;executing:    Cooldown;
06/01/20;09:45:21.873;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:45:21.873;INFO;Controller;State = Ready;
06/01/20;09:45:22.079;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:45:22.080;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:45:22.080;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:45:22.080;INFO;Controller;State = Running;
06/01/20;09:45:22.218;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:45:27.938;INFO;Server;Command: ExecRobotTask (TurnOffAutoFill,500000);
06/01/20;09:45:27.939;WARNING;Controller;Exception: Activity still running
Stack trace:
org.embl.StateException: Activity still running
	at org.embl.ctrl.Sequencer.assertActivityNotRunning(Sequencer.java:1033)
	at org.embl.ctrl.Sequencer.assertNotExecutingTask(Sequencer.java:1054)
	at org.embl.ctrl.Controller.assertHighLevelCommandAllowed(Controller.java:784)
	at org.embl.ctrl.Controller.executeTask(Controller.java:1967)
	at org.embl.ctrl.Controller.executeTask(Controller.java:1944)
	at org.embl.ctrl.Controller.executeTask(Controller.java:1933)
	at org.embl.sw.Control.startRobotTask(Control.java:377)
	at org.embl.sw.Server.startRobotTask(Server.java:45)
	at sun.reflect.GeneratedMethodAccessor22.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:497)
	at org.embl.reflection.Exposer.execute(Exposer.java:318)
	at org.embl.protocol.EpicsServer$MethodProcessVariable.write(EpicsServer.java:421)
	at gov.aps.jca.cas.ServerChannel.write(ServerChannel.java:126)
	at com.cosylab.epics.caj.cas.handlers.WriteNotifyResponse.internalHandleResponse(WriteNotifyResponse.java:119)
	at com.cosylab.epics.caj.impl.handlers.AbstractCAResponseHandler.handleResponse(AbstractCAResponseHandler.java:110)
	at com.cosylab.epics.caj.cas.CASResponseHandler.handleResponse(CASResponseHandler.java:120)
	at com.cosylab.epics.caj.cas.CASTransport.processRead(CASTransport.java:398)
	at com.cosylab.epics.caj.cas.CASTransport.handleEvent(CASTransport.java:297)
	at com.cosylab.epics.caj.impl.reactor.lf.LeaderFollowersHandler.handleEvent(LeaderFollowersHandler.java:71)
	at com.cosylab.epics.caj.impl.reactor.Reactor.processInternal(Reactor.java:376)
	at com.cosylab.epics.caj.impl.reactor.Reactor.process(Reactor.java:266)
	at com.cosylab.epics.caj.impl.reactor.lf.LeaderFollowersHandler.run(LeaderFollowersHandler.java:85)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
	at java.lang.Thread.run(Thread.java:745)
;
06/01/20;09:45:34.919;INFO;Controller;Activity ExecRobotTask ended. Return value: Done ===>1,-0.614,-0.08 ,-3.598,0;
06/01/20;09:45:34.919;INFO;Controller;State = Ready;
06/01/20;09:45:34.922;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
06/01/20;09:45:34.923;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:45:34.923;INFO;Controller;Status = Executing: TraceSample;
06/01/20;09:45:34.923;INFO;Controller;State = Running;
06/01/20;09:45:34.995;INFO;Robot Runtime;executing:    TraceSample;
06/01/20;09:45:36.510;INFO;Controller;Activity ExecRobotTask ended. Return value: Done False/False/False;
06/01/20;09:45:36.510;INFO;Controller;State = Ready;
06/01/20;09:45:37.134;INFO;Server;Command: ExecRobotTask (EnableTScreen,500000);
06/01/20;09:45:37.134;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:45:37.134;INFO;Controller;Status = Executing: EnableTScreen;
06/01/20;09:45:37.134;INFO;Controller;State = Running;
06/01/20;09:45:37.211;INFO;Robot Runtime;executing:    EnableTScreen;
06/01/20;09:45:37.390;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:45:37.390;INFO;Controller;State = Ready;
06/01/20;09:46:21.428;INFO;Server;Command: ExecRobotTask (Initialize,500000);
06/01/20;09:46:21.428;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:46:21.428;INFO;Controller;Status = Executing: Initialize;
06/01/20;09:46:21.428;INFO;Controller;State = Running;
06/01/20;09:46:21.493;INFO;Robot Runtime;executing:    Initialize;
06/01/20;09:46:21.762;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:46:21.762;INFO;Controller;State = Ready;
06/01/20;09:46:21.779;INFO;Server;Command: ExecRobotTask (Cooldown,500000);
06/01/20;09:46:21.780;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:46:21.780;INFO;Controller;Status = Executing: Cooldown;
06/01/20;09:46:21.780;INFO;Controller;State = Running;
06/01/20;09:46:21.847;INFO;Robot Runtime;executing:    Cooldown;
06/01/20;09:46:43.838;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:46:43.838;INFO;Controller;State = Ready;
06/01/20;09:46:44.035;INFO;Server;Command: ExecRobotTask (MT_loadCheck,500000);
06/01/20;09:46:44.035;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:46:44.035;INFO;Controller;Status = Executing: MT_loadCheck;
06/01/20;09:46:44.035;INFO;Controller;State = Running;
06/01/20;09:46:44.173;INFO;Robot Runtime;executing:    MT_loadCheck;
06/01/20;09:46:53.566;WARNING;Robot Runtime;AUTORECOVER=====> Found false kick. Resume Robot Power;
06/01/20;09:47:00.589;WARNING;Robot Runtime;AUTORECOVER=====> Failed to enable Robot Power;
06/01/20;09:47:00.634;INFO;Controller;Activity ExecRobotTask ended. Return value: ;
06/01/20;09:47:00.634;INFO;Controller;State = Ready;
06/01/20;09:47:00.645;INFO;Server;Command: ExecRobotTask (TraceSample,500000);
06/01/20;09:47:00.645;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:47:00.645;INFO;Controller;Status = Executing: TraceSample;
06/01/20;09:47:00.645;INFO;Controller;State = Running;
06/01/20;09:47:00.716;INFO;Robot Runtime;executing:    TraceSample;
06/01/20;09:47:00.765;INFO;Robot Runtime;Unrecognized Location;
06/01/20;09:47:01.137;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Unrecognized Location;
06/01/20;09:47:01.137;INFO;Controller;State = Ready;
06/01/20;09:47:01.149;INFO;Server;Command: ExecRobotTask (Finish,500000);
06/01/20;09:47:01.149;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:47:01.149;INFO;Controller;Status = Executing: Finish;
06/01/20;09:47:01.149;INFO;Controller;State = Running;
06/01/20;09:47:01.288;INFO;Robot Runtime;executing:    Finish;
06/01/20;09:47:01.348;INFO;Robot Runtime;Unrecognized Location;
06/01/20;09:47:01.518;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Unrecognized Location;
06/01/20;09:47:01.518;INFO;Controller;State = Ready;
06/01/20;09:49:25.940;INFO;Server;Command: Abort;
06/01/20;09:49:25.941;INFO;Robot;Abort;
06/01/20;09:49:26.035;INFO;Server;Command: Restart;
06/01/20;09:49:26.035;INFO;Controller;State = Initializing;
06/01/20;09:49:26.063;INFO;Controller;Initialized log services - Startup: 20/12/19 16:40:31;
06/01/20;09:49:27.073;INFO;Epics Server;Exiting running thread;
06/01/20;09:49:27.075;INFO;Epics Server;Registered PV: SW:Status;
06/01/20;09:49:27.075;INFO;Epics Server;Registered PV: SW:Version;
06/01/20;09:49:27.075;INFO;Epics Server;Registered PV: SW:Uptime;
06/01/20;09:49:27.075;INFO;Epics Server;Registered PV: SW:LastTaskInfo;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:AlarmList;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:LocalGuiLockOut;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:RobotSpeed;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:LastTaskException;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:LastTaskOutput;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:RobotState;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:CartesianPositions;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:JointPositions;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:State;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:abort;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:restart;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:getTaskInfo;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:isTaskRunning;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:checkTaskResult;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:startTestTask;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:pauseRobot;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:resumeRobot;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:setRobotVariable;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:isSampleMounted;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:startRobotTask;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:getRobotVariable;
06/01/20;09:49:27.076;INFO;Epics Server;Registered PV: SW:getDistance;
06/01/20;09:49:27.076;INFO;Epics Server;Initializing: Channel Access Server in Java v1.1.1;
06/01/20;09:49:27.077;INFO;Epics Server;Started server: ready to accept requests;
06/01/20;09:49:27.680;INFO;Controller;Initializing Robot;
06/01/20;09:49:27.682;INFO;Robot;Setting reference frame to: world;
06/01/20;09:49:27.807;INFO;Controller;Initializing Bus Controller;
06/01/20;09:49:27.807;INFO;Anti-Collision;Active = true;
06/01/20;09:49:27.807;INFO;Controller;State = Starting;
06/01/20;09:49:27.808;INFO;Controller;Command: Reset;
06/01/20;09:49:27.808;INFO;Controller;Executing asynchronous script: ./script/Reset.py;
06/01/20;09:49:27.808;INFO;Controller;Status = Reseting;
06/01/20;09:49:27.808;INFO;Controller;State = Running;
06/01/20;09:49:27.989;INFO;Controller;Script host: localhost:54019;
06/01/20;09:49:27.989;INFO;Script;Starting initialization script;
06/01/20;09:49:27.991;INFO;Script;Do nothing;
06/01/20;09:49:27.992;INFO;Controller;Script ./script/Reset.py ended. Return value: ;
06/01/20;09:49:27.992;INFO;Controller;State = Ready;
06/01/20;09:49:34.038;INFO;Server;Command: ExecRobotTask (Recover,500000);
06/01/20;09:49:34.038;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:49:34.038;INFO;Controller;Status = Executing: Recover;
06/01/20;09:49:34.038;INFO;Controller;State = Running;
06/01/20;09:49:34.254;INFO;Robot Runtime;executing:    Recover;
06/01/20;09:49:35.297;INFO;Robot Runtime;Failed to turn on robot power;
06/01/20;09:49:35.482;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Failed to turn on robot power;
06/01/20;09:49:35.482;INFO;Controller;State = Ready;
06/01/20;09:49:49.848;INFO;Server;Command: Abort;
06/01/20;09:49:49.848;INFO;Robot;Abort;
06/01/20;09:49:49.937;INFO;Server;Command: Restart;
06/01/20;09:49:49.937;INFO;Controller;State = Initializing;
06/01/20;09:49:49.965;INFO;Controller;Initialized log services - Startup: 20/12/19 16:40:31;
06/01/20;09:49:50.977;INFO;Epics Server;Exiting running thread;
06/01/20;09:49:50.980;INFO;Epics Server;Registered PV: SW:Status;
06/01/20;09:49:50.980;INFO;Epics Server;Registered PV: SW:Version;
06/01/20;09:49:50.980;INFO;Epics Server;Registered PV: SW:Uptime;
06/01/20;09:49:50.980;INFO;Epics Server;Registered PV: SW:LastTaskInfo;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:AlarmList;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:LocalGuiLockOut;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:RobotSpeed;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:LastTaskException;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:LastTaskOutput;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:RobotState;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:CartesianPositions;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:JointPositions;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:State;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:abort;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:restart;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:getTaskInfo;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:isTaskRunning;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:checkTaskResult;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:startTestTask;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:pauseRobot;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:resumeRobot;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:setRobotVariable;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:isSampleMounted;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:startRobotTask;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:getRobotVariable;
06/01/20;09:49:50.981;INFO;Epics Server;Registered PV: SW:getDistance;
06/01/20;09:49:50.981;INFO;Epics Server;Initializing: Channel Access Server in Java v1.1.1;
06/01/20;09:49:50.982;INFO;Epics Server;Started server: ready to accept requests;
06/01/20;09:49:51.565;INFO;Controller;Initializing Robot;
06/01/20;09:49:51.568;INFO;Robot;Setting reference frame to: world;
06/01/20;09:49:51.687;INFO;Controller;Initializing Bus Controller;
06/01/20;09:49:51.688;INFO;Anti-Collision;Active = true;
06/01/20;09:49:51.688;INFO;Controller;State = Starting;
06/01/20;09:49:51.689;INFO;Controller;Command: Reset;
06/01/20;09:49:51.689;INFO;Controller;Executing asynchronous script: ./script/Reset.py;
06/01/20;09:49:51.689;INFO;Controller;Status = Reseting;
06/01/20;09:49:51.689;INFO;Controller;State = Running;
06/01/20;09:49:51.868;INFO;Controller;Script host: localhost:45961;
06/01/20;09:49:51.868;INFO;Script;Starting initialization script;
06/01/20;09:49:51.870;INFO;Script;Do nothing;
06/01/20;09:49:51.870;INFO;Controller;Script ./script/Reset.py ended. Return value: ;
06/01/20;09:49:51.871;INFO;Controller;State = Ready;
06/01/20;09:49:57.948;INFO;Server;Command: ExecRobotTask (Recover,500000);
06/01/20;09:49:57.948;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:49:57.948;INFO;Controller;Status = Executing: Recover;
06/01/20;09:49:57.948;INFO;Controller;State = Running;
06/01/20;09:49:58.126;INFO;Robot Runtime;executing:    Recover;
06/01/20;09:49:59.173;INFO;Robot Runtime;Failed to turn on robot power;
06/01/20;09:49:59.428;INFO;Controller;Activity ExecRobotTask ended. Return value: ABORT: Failed to turn on robot power;
06/01/20;09:49:59.429;INFO;Controller;State = Ready;
06/01/20;09:50:12.280;INFO;Server;Command: Abort;
06/01/20;09:50:12.280;INFO;Robot;Abort;
06/01/20;09:50:12.369;INFO;Server;Command: Restart;
06/01/20;09:50:12.369;INFO;Controller;State = Initializing;
06/01/20;09:50:12.397;INFO;Controller;Initialized log services - Startup: 20/12/19 16:40:31;
06/01/20;09:50:13.410;INFO;Epics Server;Exiting running thread;
06/01/20;09:50:13.413;INFO;Epics Server;Registered PV: SW:Status;
06/01/20;09:50:13.413;INFO;Epics Server;Registered PV: SW:Version;
06/01/20;09:50:13.413;INFO;Epics Server;Registered PV: SW:Uptime;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:LastTaskInfo;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:AlarmList;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:LocalGuiLockOut;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:RobotSpeed;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:LastTaskException;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:LastTaskOutput;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:RobotState;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:CartesianPositions;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:JointPositions;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:State;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:abort;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:restart;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:getTaskInfo;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:isTaskRunning;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:checkTaskResult;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:startTestTask;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:pauseRobot;
06/01/20;09:50:13.414;INFO;Epics Server;Registered PV: SW:resumeRobot;
06/01/20;09:50:13.415;INFO;Epics Server;Registered PV: SW:setRobotVariable;
06/01/20;09:50:13.415;INFO;Epics Server;Registered PV: SW:isSampleMounted;
06/01/20;09:50:13.415;INFO;Epics Server;Registered PV: SW:startRobotTask;
06/01/20;09:50:13.415;INFO;Epics Server;Registered PV: SW:getRobotVariable;
06/01/20;09:50:13.415;INFO;Epics Server;Registered PV: SW:getDistance;
06/01/20;09:50:13.415;INFO;Epics Server;Initializing: Channel Access Server in Java v1.1.1;
06/01/20;09:50:13.415;INFO;Epics Server;Started server: ready to accept requests;
06/01/20;09:50:14.132;INFO;Controller;Initializing Robot;
06/01/20;09:50:14.136;INFO;Robot;Setting reference frame to: world;
06/01/20;09:50:14.249;INFO;Controller;Initializing Bus Controller;
06/01/20;09:50:14.249;INFO;Anti-Collision;Active = true;
06/01/20;09:50:14.250;INFO;Controller;State = Starting;
06/01/20;09:50:14.250;INFO;Controller;Command: Reset;
06/01/20;09:50:14.250;INFO;Controller;Executing asynchronous script: ./script/Reset.py;
06/01/20;09:50:14.251;INFO;Controller;Status = Reseting;
06/01/20;09:50:14.251;INFO;Controller;State = Running;
06/01/20;09:50:14.423;INFO;Controller;Script host: localhost:49292;
06/01/20;09:50:14.423;INFO;Script;Starting initialization script;
06/01/20;09:50:14.425;INFO;Script;Do nothing;
06/01/20;09:50:14.425;INFO;Controller;Script ./script/Reset.py ended. Return value: ;
06/01/20;09:50:14.425;INFO;Controller;State = Ready;
06/01/20;09:50:22.257;INFO;Server;Command: ExecRobotTask (Recover,500000);
06/01/20;09:50:22.257;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:50:22.257;INFO;Controller;Status = Executing: Recover;
06/01/20;09:50:22.257;INFO;Controller;State = Running;
06/01/20;09:50:22.485;INFO;Robot Runtime;executing:    Recover;
06/01/20;09:50:23.309;INFO;Robot Runtime;Unrecognized Location;
06/01/20;09:50:23.332;INFO;Robot Runtime;Near Location1 [Dewar] at distance of 146.548;
06/01/20;09:50:23.353;INFO;Robot Runtime;Near Location2 [Park] at distance of 177.515;
06/01/20;09:50:35.787;INFO;Robot Runtime;Done;
06/01/20;09:50:36.181;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:50:36.181;INFO;Controller;State = Ready;
06/01/20;09:51:11.270;INFO;Server;Command: ExecRobotTask (Initialize,500000);
06/01/20;09:51:11.270;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:51:11.270;INFO;Controller;Status = Executing: Initialize;
06/01/20;09:51:11.271;INFO;Controller;State = Running;
06/01/20;09:51:11.362;INFO;Robot Runtime;executing:    Initialize;
06/01/20;09:51:11.844;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:51:11.845;INFO;Controller;State = Ready;
06/01/20;09:51:11.852;INFO;Server;Command: ExecRobotTask (UnlatchRobGov,500000);
06/01/20;09:51:11.853;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:51:11.853;INFO;Controller;Status = Executing: UnlatchRobGov;
06/01/20;09:51:11.853;INFO;Controller;State = Running;
06/01/20;09:51:11.946;INFO;Robot Runtime;executing:    UnlatchRobGov;
06/01/20;09:51:12.405;INFO;Controller;Activity ExecRobotTask ended. Return value: Done;
06/01/20;09:51:12.405;INFO;Controller;State = Ready;
06/01/20;09:51:12.424;INFO;Server;Command: ExecRobotTask (Home,500000);
06/01/20;09:51:12.424;INFO;Controller;Executing asynchronous activity: ExecRobotTask;
06/01/20;09:51:12.424;INFO;Controller;Status = Executing: Home;
06/01/20;09:51:12.424;INFO;Controller;State = Running;
06/01/20;09:51:12.509;INFO;Robot Runtime;executing:    Home;
